budget,runtime,budget_per_minute,num_companies,num_countries,tagline_length,overview_length,num_genres,director_film_count,director_collab_count,director_hist_roi,actor_hist_roi,is_major_studio,is_english,is_us_production,has_homepage,is_summer,is_holiday,is_franchise,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_Foreign,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science Fiction,genre_Thriller,genre_War,genre_Western,kw_based_on_novel,kw_woman_director,kw_independent_film,kw_3d,kw_sequel,kw_biography,kw_musical,hit
4000000,143.0,27972.027972027972,1,1,17,37,4,5,0,11.82946192340229,0.0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6500000,142.0,45774.64788732395,3,2,11,55,3,0,0,0.0,0.0,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3600000,113.0,31858.40707964602,3,1,8,18,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,110.0,54545.454545454544,3,1,10,73,4,0,0,0.0,4.283735885714285,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20000000,158.0,126582.27848101266,3,1,9,58,5,0,0,0.0,14.396872977293722,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
12000000,172.0,69767.44186046511,1,1,3,54,3,0,0,0.0,7.8970230525030525,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
25485000,144.0,176979.16666666666,1,2,6,66,5,1,0,5.64,3.610281130952381,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11000000,124.0,88709.67741935483,2,1,0,59,2,1,1,4.0,15.948377103792538,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3000000,95.0,31578.947368421053,2,1,30,77,3,1,0,3.7777777777777777,4.444444444444445,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2090000,109.0,19174.311926605504,1,1,12,55,3,0,0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
25000000,128.0,195312.5,3,2,0,64,3,0,0,0.0,34.9041812195122,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18000000,121.0,148760.3305785124,2,1,0,44,3,0,0,0.0,2.857142857142857,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
600000,178.0,3370.7865168539324,2,1,6,80,3,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3716946,121.0,30718.561983471074,1,1,0,82,3,2,1,0.05309663589583565,1.0643016,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2000000,82.0,24390.243902439026,2,1,0,26,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,178.0,50561.79775280899,3,1,2,42,2,0,0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1800000,104.0,17307.69230769231,3,1,12,25,3,0,0,0.0,0.0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6500000,131.0,49618.32061068702,1,1,24,114,2,2,0,21.0901591097561,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2500000,98.0,25510.20408163265,2,1,7,37,2,0,0,0.0,5.094420944444444,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
150000,97.0,1546.3917525773195,1,1,10,32,3,0,0,0.0,0.0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000000,100.0,30000.0,2,1,2,48,2,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7200000,120.0,60000.0,3,2,8,36,3,1,1,49.9524248,27.365291651614275,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3500000,116.0,30172.41379310345,1,1,10,21,4,6,0,10.107884936168576,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
6000000,175.0,34285.71428571428,2,1,5,48,2,0,0,0.0,7.496947496947497,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1700000,88.0,19318.18181818182,2,1,17,38,2,0,0,0.0,3.6848905,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000,93.0,129.03225806451613,1,1,5,36,3,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000000,88.0,22727.272727272728,1,1,0,13,1,1,0,5.916848,5.916848,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4638783,106.0,43762.1037735849,1,1,6,32,1,3,0,0.4837945504017694,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777000,110.0,7063.636363636364,3,1,5,22,2,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5500000,129.0,42635.65891472868,1,1,7,32,3,1,0,17.0514815,11.73158749404762,1,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2000000,89.0,22471.91011235955,1,1,9,29,3,2,1,7.4624965,7.4624965,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
500000,110.0,4545.454545454545,1,1,15,17,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1700000,93.0,18279.56989247312,2,1,28,70,2,1,0,5.705882352941177,5.148481450980392,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5500000,105.0,52380.95238095238,2,1,3,37,1,0,0,0.0,20.589849663762624,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
8000000,122.0,65573.77049180328,2,1,31,55,3,1,1,22.86597611111111,0.77366665,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
7000000,121.0,57851.239669421484,3,1,5,27,3,2,2,33.03312538611111,0.0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
13000000,178.0,73033.70786516854,2,1,13,39,2,1,1,21.80345091666667,25.00838316666667,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1600000,113.0,14159.29203539823,3,1,12,77,3,2,0,40.844401833333336,22.86597611111111,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2800000,106.0,26415.094339622643,4,1,6,61,2,0,0,0.0,1.3333333333333333,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7000000,125.0,56000.0,3,2,12,42,3,3,3,29.725790066931214,23.111119428571428,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2600000,93.0,27956.989247311827,2,1,7,70,2,1,0,30.811904642857144,16.07261898809524,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
85000,83.0,1024.0963855421687,2,1,10,24,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
400000,91.0,4395.604395604396,4,1,23,68,3,0,0,0.0,0.0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,178.0,61797.752808988764,3,2,14,69,3,3,0,5.470817566137566,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
3000000,133.0,22556.39097744361,3,1,8,30,1,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,124.0,56451.6129032258,2,1,5,27,3,0,0,0.0,41.2949361506734,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
300000,80.0,3750.0,1,1,5,58,3,0,0,0.0,0.0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5000000,113.0,44247.78761061947,4,1,0,49,1,0,0,0.0,11.378863082655828,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,121.0,16528.92561983471,1,1,7,28,3,7,0,9.178187088144494,0.0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,102.0,343137.2549019608,1,1,26,16,2,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9000000,119.0,75630.25210084034,1,1,17,33,4,0,0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1300000,114.0,11403.508771929824,3,1,15,37,2,1,0,6.0,6.0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3800000,121.0,31404.95867768595,2,1,14,19,1,1,0,2.857142857142857,4.629141259677241,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1000000,119.0,8403.361344537816,1,1,7,54,1,0,0,0.0,26.666666666666668,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2800000,111.0,25225.225225225226,2,2,15,44,2,0,0,0.0,2.761801736003115,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
500000,97.0,5154.639175257732,1,1,6,49,2,0,0,0.0,0.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
3400000,94.0,36170.21276595745,2,1,10,42,2,2,0,38.3867215521978,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20000000,135.0,148148.14814814815,3,1,4,25,2,1,0,67.23628571428571,69.61698384577922,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
17000000,91.0,186813.18681318683,1,1,0,52,3,1,0,3.4285714285714284,0.0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
10000,89.0,112.35955056179775,2,1,4,21,4,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
22000000,175.0,125714.28571428571,2,2,14,71,3,0,0,0.0,40.844401833333336,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
11000000,121.0,90909.09090909091,2,1,10,52,3,1,0,71.99768197727272,0.0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
14000000,118.0,118644.06779661016,1,1,8,39,3,1,0,1.28,32.34051083552519,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22000000,121.0,181818.18181818182,3,1,16,67,3,2,0,39.014622118055556,45.05113091269841,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4000000,93.0,43010.75268817204,1,1,3,17,3,3,0,8.0324525,7.223602778846153,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
14000000,125.0,112000.0,3,2,10,45,3,1,0,11.74576705263158,18.524988285714286,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
11,145.0,0.07586206896551724,2,1,0,50,2,1,0,9.256036666666668,26.75538632160895,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300000,91.0,3296.703296703297,2,1,5,35,2,0,0,0.0,0.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
15000000,178.0,84269.66292134831,2,2,11,58,2,0,0,0.0,8.316360384615384,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2700000,109.0,24770.642201834864,3,1,10,25,1,0,0,0.0,0.0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20000000,116.0,172413.7931034483,1,1,13,18,2,0,0,0.0,30.215905456950455,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
55000000,143.0,384615.3846153846,3,2,6,42,4,1,0,21.75820714285714,18.61276560907611,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
6000000,110.0,54545.454545454544,2,1,4,37,1,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
24000000,134.0,179104.4776119403,2,1,17,59,4,2,0,4.5456605075187975,0.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,118.0,42372.8813559322,1,1,0,42,4,4,0,25.779056835912698,43.955021816017315,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
400000,93.0,4301.075268817204,3,1,6,20,4,0,0,0.0,0.0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
34000000,126.0,269841.2698412698,2,3,6,52,4,2,0,12.49569327631579,16.765198690476193,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
11000000,117.0,94017.09401709402,2,2,8,69,4,0,0,0.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
35000000,132.0,265151.51515151514,1,1,6,26,3,3,1,14.694801611632272,34.0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
2700000,118.0,22881.35593220339,1,1,25,83,2,0,0,0.0,15.18943175,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,113.0,309734.5132743363,3,1,3,67,2,2,0,41.212858732142855,52.22222222222222,1,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9250000,125.0,74000.0,1,1,11,34,3,0,0,0.0,2.7625,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31500000,153.0,205882.35294117648,2,1,4,57,2,3,0,15.754681149572653,9.490671588368578,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
8000000,111.0,72072.07207207207,2,1,11,50,2,0,0,0.0,17.042788821919192,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20000000,98.0,204081.6326530612,1,1,7,80,4,0,0,0.0,39.655591190510414,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000000,102.0,117647.05882352941,1,1,0,26,2,1,0,1.1724137931034482,71.99768197727272,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44000000,178.0,247191.01123595505,2,1,15,71,4,1,1,3.333333333333333,3.786742206706198,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4500000,104.0,43269.230769230766,1,1,6,64,3,1,0,30.302295,7.269230769230769,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5000000,124.0,40322.58064516129,1,2,14,53,2,1,0,71.99768197727272,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10000000,99.0,101010.101010101,1,1,16,34,2,0,0,0.0,26.666666666666668,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
54000000,127.0,425196.85039370076,3,2,7,61,4,1,0,21.963692857142856,6.393351462674363,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
6000000,98.0,61224.489795918365,2,1,5,55,1,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,105.0,61904.76190476191,2,1,5,22,3,0,0,0.0,1.793409090909091,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
35000000,111.0,315315.3153153153,2,1,6,23,1,0,0,0.0,27.968467387500002,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
5500000,95.0,57894.73684210526,1,1,11,57,2,0,0,0.0,0.0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3500000,88.0,39772.72727272727,1,1,16,67,1,0,0,0.0,0.0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19000000,144.0,131944.44444444444,3,2,5,43,2,4,1,4.557658629148629,36.32709166666667,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
18000000,124.0,145161.29032258064,2,1,3,60,3,0,0,0.0,58.98327325757575,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
18000000,129.0,139534.88372093023,1,1,0,80,1,2,1,13.87022076923077,10.357924957264958,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27000000,133.0,203007.5187969925,1,1,10,68,4,1,0,52.22222222222222,13.736035741269841,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,89.0,11235.955056179775,3,1,11,65,1,1,1,71.99768197727272,71.99768197727272,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15000000,125.0,120000.0,1,1,53,15,2,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5000000,116.0,43103.44827586207,1,1,12,71,5,1,0,12.57237,13.615977445475705,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
10000000,106.0,94339.62264150943,1,1,16,23,2,0,0,0.0,0.0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17000000,102.0,166666.66666666666,1,1,18,18,2,0,0,0.0,0.0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
350000,85.0,4117.64705882353,1,1,6,32,1,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,99.0,50505.0505050505,3,1,18,23,3,0,0,0.0,33.221449547979795,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
20000000,98.0,204081.6326530612,0,1,12,68,1,0,0,0.0,28.420988421717173,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5500000,123.0,44715.44715447154,5,1,30,15,2,0,0,0.0,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,108.0,166666.66666666666,2,1,19,57,1,0,0,0.0,0.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,95.0,21052.63157894737,1,1,16,57,4,1,0,71.99768197727272,71.99768197727272,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
14000000,118.0,118644.06779661016,2,2,7,28,3,1,0,7.483333333333333,0.0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
6000000,99.0,60606.06060606061,4,1,18,60,2,2,2,46.68802148863636,2.551139662211625,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18000000,115.0,156521.73913043478,2,1,14,39,2,3,0,27.77767479285714,33.949279673400675,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1000000,91.0,10989.010989010989,3,1,6,27,2,0,0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1250000,87.0,14367.816091954022,2,1,4,66,2,0,0,0.0,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46000000,140.0,328571.4285714286,3,2,6,23,3,3,0,42.61938747448166,4.658385093167702,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28000000,127.0,220472.44094488188,2,2,8,35,3,0,0,0.0,11.688159382703084,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10000000,79.0,126582.27848101266,1,1,8,18,3,0,0,0.0,0.0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12000000,100.0,120000.0,2,3,0,92,2,0,0,0.0,0.0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18000000,98.0,183673.4693877551,1,1,15,80,4,0,0,0.0,0.0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
14000000,149.0,93959.73154362416,5,1,6,35,5,0,0,0.0,0.0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
18000000,108.0,166666.66666666666,1,1,8,80,3,1,0,4.907538461538461,17.604916730769233,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4000000,94.0,42553.1914893617,2,2,13,34,1,0,0,0.0,0.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32000000,178.0,179775.2808988764,2,1,15,24,2,0,0,0.0,7.464120788461538,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
